116.184,55.8171,-100.574,0.0316071,0.54307
124.978,77.6205,-130.8,0.000762182,0.898259
137.203,71.6239,-105.005,-0.00156556,0.0269616
116.587,55.6662,-99.8035,-0.0455342,0.0320502
109.881,53.4968,-91.1698,-0.00240856,0.00183474
143.421,67.5386,-109.285,-0.00895252,0.902979
120.115,53.1007,-90.5989,0.0253427,0.0627238
125.325,52.5184,-99.4067,-0.00844126,1.76133e-05
125.326,80.3767,-106.192,0.0114203,25.2965
147.224,52.9271,-94.6168,-0.0265147,0.0643421
109.196,74.1655,-94.299,-0.0280989,7.61787
131.85,85.1311,-111.358,-0.00635334,0.669955
121.37,74.1863,-90.0046,-0.0461776,0.735615
133.053,54.8832,-95.5187,-0.230381,0.0931162
113.8,51.0357,-95.1898,-0.0040604,0.00345015
106.867,51.7061,-98.7916,0.00473414,0.006609
126.701,95.4069,-98.9659,-0.0118344,1.9001
110.35,56.6137,-98.0969,0.122243,0.291957
122.669,58.4299,-97.2509,0.0661846,0.313321
142.387,59.5479,-128.549,-0.00299548,0.034084
103.746,51.4861,-92.7025,0.00968845,0.00187154
130.915,76.0222,-118.779,0.0197675,0.286951
113.275,54.2807,-98.2524,0.00549696,0.0217603
139.689,76.922,-100.407,0.212338,2.13553
118.263,89.9994,-106.435,0.00640004,2.42505
60.2023,-125.733,-59.0572,0.0113465,3.2541
52.7746,-100.114,-63.6044,-0.000948615,0.0209252
77.7882,-120.893,-75.2468,0.0153764,0.39472
95.3171,-127.894,-80.3919,-0.00250577,1.44284
74.5538,-116.483,-54.2216,-0.00628536,0.370932
54.8008,-117.89,-89.7688,0.0846769,0.649536
72.7527,-121.253,-45.034,-0.0127488,0.366375
69.6251,-133.753,-48.2669,-0.0381529,2.78578
85.7509,-110.252,-76.6596,-0.0229366,0.33928
56.5184,-118.747,-69.4419,-0.00573934,11.661
53.9068,-136.815,-68.3083,-0.0240387,1.78897
74.7227,-137.668,-73.756,0.0221674,0.487799
90.1679,-106.747,-47.7755,-0.0478505,6.39355
57.1336,-138.882,-75.9497,0.0138453,2.13146
55.3394,-139.881,-88.023,-0.00921504,0.0895237
64.8646,-127.993,-74.7711,-0.150348,5.27103
60.4281,-140.503,-63.6668,-0.00734413,0.374959
89.1976,-145.405,-64.2068,-0.0724183,1.00599
68.5972,-102.863,-57.4923,0.188044,3.10342
75.933,-100.875,-48.429,0.0372627,0.84041
60.2997,-122.68,-46.5548,0.0202512,1.52651
75.2959,-136.028,-66.1534,0.015004,0.00464072
51.1343,-108.376,-71.3667,0.0093148,0.0322306
61.8834,-116.932,-74.754,0.00233621,2.20425
60.3997,-114.302,-85.6619,-0.0392953,0.681508
66.5112,-145.671,-56.0517,0.00551672,0.9193
98.2262,-116.889,-79.6256,0.00638816,1.23687
52.5238,-108.806,-67.0886,0.0290136,0.606578
63.5051,-145.152,-50.5515,-0.0174779,0.142843
62.9759,-100.132,-52.0097,0.0102684,0.258618
82.6402,-149.691,-87.3594,0.0878251,5.75454
65.7992,-101.066,-55.8247,0.132329,2.59836
57.6532,-131.014,-87.6664,-0.0229302,0.59535
83.512,-113.813,-57.5682,-0.0292545,0.387918
52.7841,-127.185,-78.2285,0.00420995,0.0653572
86.4328,-136.192,-85.554,-0.0934711,1.31513
94.3481,-123.979,-74.253,0.00530141,0.384956
81.938,-127.774,-85.1131,0.0213685,0.437911
56.3818,-131.001,-46.4536,0.0186704,1.04947
60.385,-148.971,-49.7986,0.112226,7.9935
55.5809,-136.945,-62.0805,0.00604323,0.262506
89.007,-102.93,-57.8699,0.00683552,0.301533
50.4618,-144.498,-73.0693,-0.0393089,0.70711
58.768,-141.672,-84.6246,-0.0122372,0.159996
76.8515,-128.346,-88.3452,-0.0441418,3.08054
96.1208,-127.121,-62.8215,0.143876,0.834099
51.8366,-127.638,-88.6557,-0.00880249,1.90991
94.2028,-113.582,-55.0071,0.0149817,3.33579
73.6005,-100.695,-61.3099,-0.18462,6.49126
58.1006,-104.951,-48.0909,-0.0744592,1.28994
85.4271,-105.84,-58.0974,-0.0468485,1.8274
85.1179,-121.635,-53.3932,-0.0246941,2.40851
357.795,424.618,-421.797,-0.000480195,0.0901464
249.125,118.7,224.478,-0.000469356,0.0233694
217.728,145.164,200.391,0.00196128,0.0534612
-173.989,115.033,-35.3767,-0.0015834,0.0980759
-167.693,132.471,-44.1977,-0.0324953,8.41527
-176.542,108.013,-3.01632,-0.032345,0.499409
-166.559,143.416,-36.3162,0.0138215,5.92867
-177.062,110.055,-28.8766,0.0121125,0.795707
-158.206,110.62,-7.93118,0.0107847,0.47592
-164.899,123.424,-5.7922,0.083263,3.9113
-185.82,148.833,-43.6289,0.0285471,1.21535
-164.645,131.396,-26.8076,-0.239305,10.724
-166.615,140.559,-36.8832,-0.0113787,0.0929945
-150.122,122.642,-20.0582,-0.0158569,0.400797
-162.026,148.553,-32.5231,-0.0190693,0.229591
-178.394,137.785,-14.407,-0.107705,0.399047
-160.205,106.051,-2.72744,-0.00151792,0.478984
-199.415,111.231,-19.3252,0.00819819,3.16445
-175.744,137.915,-33.729,0.0719521,2.17441
-155.038,110.694,-15.4721,0.00718614,0.028483
-151.284,119.763,-16.6527,0.0182379,0.286756
-199.466,111.593,-41.6101,-0.0176212,0.321977
-176.787,116.808,-37.2984,0.100867,2.59921
-176.308,112.444,-9.00829,0.00796631,0.210401
-182.138,101.432,-28.1935,0.0536331,0.568492
-166.401,112.58,-28.5029,-0.106244,5.87147
-196.85,131.77,-34.141,-0.0251374,0.104918
-150.059,105.941,-19.6704,0.00199481,0.653406
-193.795,137.889,-37.9713,-0.0352389,1.6368
-162.897,129.775,-31.0821,-0.00222229,0.032092
-178.687,102.848,-14.8974,0.00539949,0.165242
-163.395,145.724,-17.7815,0.076664,0.242328
-179.725,100.846,-25.0315,-0.0132095,1.25228
-173.984,102.159,-12.9702,0.0119886,0.585435
-178.078,149.571,-10.1259,-0.0300663,0.732419
-165.426,127.417,-21.3289,0.00434323,1.49231
-182.133,108.994,-38.8844,-0.0111704,0.0448692
-190.638,126.982,-24.842,-0.0262653,0.306762
-195.293,147.487,-23.0421,-0.0149107,1.01305
-179.866,114.982,-23.2522,-0.0190546,1.43671
-187.86,127.063,-11.21,-0.14244,12.1946
-169.213,116.112,-2.5471,0.0858676,14.3806
-150.819,144.623,-32.9129,0.0744674,0.359016
-185.079,103.741,-10.1178,0.00210079,4.32037
-176.628,121.731,-19.6448,-0.0490502,3.07053
-195.082,138.044,-3.98578,-0.0155084,1.33191
-175.701,106.74,-2.76309,0.0360856,0.544859
-186.917,110.161,-18.696,0.0167653,0.241318
-151.674,125.887,-10.3913,-0.0226381,0.965659
-194.672,126.323,-1.15075,0.0202428,0.939483
-180.021,132.083,-6.26423,-0.00817341,0.178136
-172.846,133.309,-15.0222,-0.0482345,1.83424
-161.005,142.625,-17.6632,-0.0721988,4.409
-156.83,130.904,-39.8993,0.00669952,0.497322
-176.103,124.032,-29.8998,0.0238711,1.82008
-162.999,138.229,-21.0245,-0.00287051,0.00721239
-164.36,132.882,-0.936397,0.0231848,0.148763
-191.698,126.018,-33.1941,-0.163432,2.202
-189.644,100.641,-31.7038,-0.0021141,0.358402
-192.408,135.15,-29.7032,-0.0605484,1.45478
-197.813,148.981,-33.7041,-0.00237012,0.0253827
-189.723,137.385,-13.7697,0.0977827,0.803676
-193.883,122.126,-10.5095,0.0387724,2.73793
-177.401,119.087,-13.0722,0.128303,3.12763
-197.906,144.749,-29.5688,-0.0270233,0.45316
-165.772,134.39,-10.8924,-0.134188,1.36512
-181.089,125.31,-14.6169,-0.0166412,0.71379
-178.378,114.385,-3.73567,0.092406,3.79721
-159.656,132.225,-16.2316,0.00817594,0.490492
-189.537,104.734,-12.4087,-0.0292018,0.217817
-160.779,137.347,-13.8314,0.0638546,0.650674
-156.919,146.161,-24.9647,-0.0129227,0.00428676
-159.253,124.454,-6.94105,-0.0264289,1.24148
-181.345,145.812,-39.808,-0.208229,8.85099
-192.507,129.579,-40.6669,0.0220561,3.32687
-185.433,106.473,-8.20074,-0.110356,6.95761
-195.229,146.848,-40.396,-0.0260765,2.54873
-195.033,102.46,-26.6308,-0.0170185,2.36007
-168.151,126.928,-6.81467,0.0265151,1.25097
-190.945,133.271,-40.1935,0.0165543,1.66816
-154.826,108.555,-17.8367,0.0671585,2.16257
-183.497,143.844,-20.3639,-0.0883907,3.49973
-185.519,129.504,-28.6902,0.00150364,0.10761
-154.826,126.647,-37.3241,0.241785,1.40931
-180.49,110.434,-11.3034,0.264368,1.66244
-173.688,126.489,-8.96891,-0.0108095,3.45328
-172.558,115.791,-17.0404,0.0087769,8.63923
-153.32,114.915,-35.3528,0.098186,1.74139
-174.048,121.799,-11.4394,-0.000727661,0.218316
-197.772,101.642,-27.2569,-0.0434608,0.361731
240.328,-162.996,-101.361,-0.0348747,0.625273
245.732,-167.294,-94.4439,0.00225976,0.0274193
205.528,-198.927,-106.871,-0.0406206,1.61742
236.311,-157.159,-115.117,-0.00971354,0.303658
244.724,-163.782,-100.861,0.00301551,0.0215979
249.593,-195.885,-91.9966,-0.0069437,0.021454
226.944,-190.186,-104.561,-0.00556082,0.151303
236.103,-176.155,-118.835,0.0166047,0.440865
206.299,-185.147,-116.009,-0.0239739,0.376768
223.847,-155.489,-113.121,0.222185,38.5217
200.483,-198.843,-92.159,-0.0258594,0.188465
246.594,-197.228,-92.7584,-0.0792887,0.61629
244.133,-170.996,-101.373,0.0020354,0.00290193
215.176,-192.203,-99.6376,-0.0115217,0.653716
205.897,-181.031,-110.006,0.100517,2.53434
248.16,-154.394,-100.428,0.00302424,0.0121827
240.017,-160.271,-109.538,0.00718484,0.0617097
202.884,-154.619,-113.826,-0.0311814,22.7289
246.186,-181.552,-104.661,-0.00198727,0.0545662
214.426,-171.129,-100.709,0.00355446,2.55256
59.4932,-96.7074,-88.0661,0.0167486,0.107437
51.2868,-60.5145,-75.2969,-0.0107732,0.00690761
77.3805,-78.7038,-62.1974,-0.0164652,0.248198
76.463,-54.754,-89.7213,-0.00670046,0.0996479
99.0711,-69.2793,-78.4942,0.040058,0.0761765
97.2212,-98.4628,-45.8231,0.0275399,2.37767
91.3504,-79.8388,-51.8013,0.0178254,0.442431
60.3791,-57.1563,-55.1571,0.00271554,0.0946539
62.8305,-93.7265,-55.531,0.0210455,0.3483
65.7881,-68.2364,-71.1899,-0.00972632,0.970729
69.8114,-56.3494,-59.9342,-0.0136668,0.0247394
74.3248,-94.695,-76.0479,0.00481172,0.147513
99.2028,-91.5938,-66.3281,-0.0201527,1.24361
90.1171,-76.3833,-56.41,0.121339,0.855692
89.0914,-60.8171,-67.7119,0.0404917,0.25765
58.6487,-79.9488,-77.9037,0.0447492,0.602824
54.8692,-50.3239,-71.314,-0.00211242,0.0460105
72.9175,-54.3613,-89.5056,0.00572718,0.0314535
50.2923,-87.0892,-45.1748,0.0726739,0.0734656
95.9866,-52.8649,-85.5398,-0.00289202,0.132545
64.07,-60.9586,-80.7393,0.0115174,0.0285211
77.3483,-96.2725,-47.2662,0.0515223,3.63373
57.8641,-85.6778,-76.8219,0.0311923,1.55745
61.9545,-60.2528,-47.1161,-0.00840141,10.0788
91.7318,-81.4641,-74.5113,-0.00621104,0.586833
52.2061,-67.5581,-58.2781,-0.0160378,0.02852
80.7421,-97.0474,-75.8047,-0.0175299,0.377948
60.2713,-92.4579,-86.9002,0.0286332,2.98877
67.7423,-79.9705,-62.059,0.000667106,0.0277577
51.8313,-72.9155,-48.4086,0.0124675,0.84531
50.6923,-97.2579,-83.7799,-0.0274841,0.139301
73.0514,-80.7791,-50.3966,-0.00725029,0.498828
81.4555,-76.1604,-55.2162,0.0388612,2.39243
82.8648,-84.8095,-46.7253,0.0180789,0.536734
56.7052,-55.8952,-81.8774,0.00256308,0.0268105
79.9362,-92.2951,-73.878,0.0037793,0.282385
83.2532,-84.9644,-49.2887,-0.0199244,2.17873
60.5259,-76.6264,-69.8872,-0.00586132,0.262354
79.5261,-89.4279,-48.693,-0.0109789,3.69677
92.0405,-56.8711,-81.9917,0.0210285,0.0400301
77.9307,-64.4846,-75.7356,0.0112746,0.785275
54.8743,-81.0229,-51.4934,0.0542144,0.669089
62.3495,-84.528,-49.6527,0.0401746,0.213232
51.1645,-53.6123,-73.8022,0.040649,0.126492
69.6662,-54.7891,-79.8742,0.00586161,0.00602241
65.5135,-55.5816,-54.9718,-0.00273358,0.0467556
82.9993,-55.0344,-86.8715,0.00992869,0.140956
53.7363,-88.6223,-65.0053,0.0241709,0.448045
51.178,-68.5266,-71.1213,0.00276256,0.0176473
88.0158,-63.3441,-76.1309,0.00546705,0.0672204
52.1781,-77.7583,-72.2018,-0.0258915,0.280227
87.8309,-55.8422,-78.2972,0.00644911,0.0624388
75.4158,-57.5491,-79.6549,0.0138354,0.237273
52.0208,-63.0144,-88.5326,0.0127462,0.031357
57.9978,-88.4355,-71.7451,-0.0137471,0.122479
86.9521,-57.3085,-72.5516,0.0144294,0.0377908
91.4447,-54.799,-70.9153,0.00147273,3.62959
63.2165,-54.8782,-54.6907,-0.0302655,0.403033
